
清风拂过满江红,6269056659,安徽,现在是了,6117000399,0,2024-05-23 11:05:49
k-or-k,383303335,广东,陶喆这首歌就是写给刘恭显的。刘恭显是melody的本名,6116894066,1,2024-05-23 01:33:22
Mikasa_ssss,1964755589,广东,是,6116882732,0,2024-05-23 01:09:15
dvPw_,1342015796,吉林,时间是一个巨大的创可贴  我想起某些瞬间的时候终于不会流泪了,6116776676,7,2024-05-22 22:26:43
YAYAYA_120,370401198,福建,好适合下雨天,6116723978,2,2024-05-22 20:45:55
YAYAYA_120,370401198,福建,啥意思啊哈哈哈哈哈,6116713808,0,2024-05-22 20:23:41
白学罐头,397771812,上海,让我们致敬刘硬炮女士,6116559176,2,2024-05-22 14:18:28
你好咓,566699817,上海,我几级,6116484454,0,2024-05-22 10:53:09
发福蝶的迷宫r,1865210273,广东,this‘s true music,6116445446,0,2024-05-22 08:30:05
DusieBB,83331909,海南,长大了,6116387537,0,2024-05-22 01:56:54
小菜菜菜6,1423177340,广东,今天和她和解了，分开了半年多，当初是她无缝的我，昨天晚上和他说了好多这半年来的苦，她也很耐心，希望她开开心心幸福吧,6116345599,2,2024-05-22 00:18:13
阿岑和阿文,467452241,青海,好好听,6116158838,1,2024-05-21 18:46:01
夏星星的快乐,8194216664,安徽,不是段子吗,6115989521,0,2024-05-21 11:53:44
九六1,1585783737,湖南,好幸福,6115940694,0,2024-05-21 08:51:50
凌晨的休息台,7957203338,河南,你可否还在回忆那两天 嗯 我的手链不小心断了,6115872017,1,2024-05-21 01:07:15
凌晨的休息台,7957203338,河南,你可否还在听,6115869037,2,2024-05-21 01:06:26
咕咕嘛----,68088631,吉林,这样有才华的歌手会让人心动也情有可原,6115739530,1,2024-05-20 21:42:18
子萧攻子,1573082893,江苏,听着太舒服了，有种在用德芙泡澡的感觉~,6115617649,7,2024-05-20 17:40:42
兴花er,6421970403,河北,笑死了,6115572319,0,2024-05-20 15:27:28
睡一小会呗,556566284,湖南,喜欢陶喆买的modely 结果发现是melody,6115495633,0,2024-05-20 12:27:54
初生出盛却不如你,482839599,山东,狠狠地赞了！就是这个感觉！当年觉得好普通的歌，现在听就是神曲啊[流泪],6115370491,0,2024-05-20 03:51:27
妹宅肥,1352281279,江西,兄弟别顶着你这ip干些傻事了 难不成站胖猫呢 别人裹脚你裹脑 彩礼真是能黑一辈子啊 有那个心情同情别人 花点钱去看看你脑子吧,6115183042,1,2024-05-19 21:53:36
妹宅肥,1352281279,江西,嗯呢 看通报吧沙子,6115177937,0,2024-05-19 21:47:45
melody191211,2071862687,陕西,嗯看来你没真的苦过,6115062085,2,2024-05-19 17:49:31
洛LOVE泽,437155291,四川,看一次笑一次,6115021055,0,2024-05-19 16:23:39
yexianglun___,416004994,陕西,你是多么的美丽,6114712835,1,2024-05-19 01:07:35
其实我想用一条狗做头像,1441175265,未知,我真的很爱很爱他[多多大哭],6114405802,0,2024-05-18 15:57:48
晓月三生石,347301363,江西,以陶开头，以喆结尾💛，他用178的身高💞，撑起了喆迷的青春🌈，陶喆短短的22画💕，却是喆迷一辈子的信仰❣️陶喆就是我爱的男孩❤️陶喆这两个字看起来太独特💖 ! 读起来太骄傲，💛写起来太顺手，🧡念起来太激动，💗梦起来太美好，💜迷起来太简单，💕全世界最好最优秀的陶喆！💝,6114351497,0,2024-05-18 14:02:40
Uramium,3276879593,浙江,明白了,6114351455,0,2024-05-18 14:02:05
芙蓉区周杰伦,2127828615,湖南,我几级？,6114353062,1,2024-05-18 14:01:33
Ginger1126,567125314,贵州,80末出生以前不觉得陶喆多优秀，喜欢周杰伦，喜欢孙燕姿，喜欢萧亚轩，觉得陶喆好丑，现在30多岁，总在回头听以前的歌曲，觉得他歌的旋律为何这么好听，经久不衰,6114214788,3,2024-05-18 09:26:20
233宫商角徵羽,296885958,上海,睡不着就别睡了。别为难自己。,6114137710,0,2024-05-18 02:53:39
百变大樱桃,1337017157,北京,听得要醉了，以前太年轻不懂，只觉得好听，现在再听，心都在颤抖的感觉，忍不住沉醉其中哼唱！,6113963106,3,2024-05-17 22:36:49
相逢已是上上签啦,7870827087,湖南,没了你？,6113951158,0,2024-05-17 22:26:45
徐大同166997863819391,8157114006,河南,如此熟悉  爱过你我不后悔,6113703262,0,2024-05-17 17:49:14
怎样共勉ye,578706956,安徽,时间是个刺客，你三年后回复他，没想到我站在五年后回复你，谁又知道多少年后别人怎么看我们的评论,6113679230,1,2024-05-17 16:39:31
莫声万花卿,1441068455,未知,这个男生好狠啊[大哭],6113595685,0,2024-05-17 12:36:49
不来也不祛,337573850,新疆,此曲只应天上有,6113562231,0,2024-05-17 11:00:02
AdaysecDarker,318850651,吉林,哈哈哈哈但是还是会挑一个最可惜的,6113531878,0,2024-05-17 09:07:58
牛牛辉2007,3721461829,北京,听过老薛唱得挺好听，来找找原唱,6113529737,0,2024-05-17 08:58:32
-Stayawayfromme,1486815742,内蒙古,绝了,6113521569,1,2024-05-17 08:42:24
本是曲中人,609326582,广东,其实点赞的不是因为他好听，而且因为第一句就有熟悉的感觉[爱心],6113479459,0,2024-05-17 03:54:19
门把上的钉,564309320,四川,真好听,6113382879,0,2024-05-16 23:53:12
VV大小姐er,8420489772,上海,从读书的时候听到现在，还沉浸在这melody里。,6113367876,1,2024-05-16 23:25:21
YoungWake,74232437,广东,2005年，高一，身边人的MP3里都是老鼠爱大米、两只蝴蝶，班会上一个平时很冷的男孩用这一首MELODY成功让我的女朋友当晚说跟我说分手。我记死了陶吉吉,6113260583,0,2024-05-16 20:57:06
lhjj923,8865561247,辽宁,melody啊,6113241360,1,2024-05-16 20:39:46
云村村民162972208961675,5152474174,福建,康永哥[大笑][大笑][大笑],6113014362,2,2024-05-16 16:19:46
-_-老鱼,371405587,北京,抑郁，请远离我们，不妨来听听金大涛的《郁岛》,6112914386,0,2024-05-16 13:47:13
丿桐灬瞳,1441175286,未知,做自己想做的事就好啦,6112882889,0,2024-05-16 13:00:20
且听风吟czyl,440283732,江西,怎么这么好哭哇 我真的生气啦,6112758741,2,2024-05-16 03:36:01
一天心动三回,3309181033,辽宁,大师,6112704741,0,2024-05-16 00:28:34
是毛团不是米团,1460092940,陕西,🤡🤡🤡,6112645719,0,2024-05-15 23:09:27
明响mxs,1617750782,黑龙江,受不了,6112477638,3,2024-05-15 19:40:50
等霜酱,304965891,湖南,愿称之为华语乐坛苦情歌之最,6112438500,0,2024-05-15 19:14:26
嗯所以你好再见,3241069341,浙江,2024年了，还在听melody,6112331763,1,2024-05-15 16:55:16
uay_vgua,3342955253,湖北,好像又做了一件蠢事,6112189778,0,2024-05-15 13:32:08
PanT_H,300422207,广东,回来重温一下经典,6112177494,0,2024-05-15 13:05:03
这里有我的整个青春,1407855817,上海,还得是陶喆,6111978883,0,2024-05-14 23:26:56
Rabbit_echoo,1290091427,浙江,百听不厌,6111854708,0,2024-05-14 19:59:43
宗神奈奈一,88426319,天津,复婚吧 孩子总哭,6111830802,0,2024-05-14 18:55:03
坠月星河,1441159848,未知,我连朋友都不是[流泪],6111791108,1,2024-05-14 17:08:57
AAW愛妳卟變MAA,1441103354,未知,但现实是 我需要一个完美的句号来结束这段旅程的,6111734621,0,2024-05-14 14:02:32
汗青z,1315286003,湖南,再见,6111726852,1,2024-05-14 13:21:09
种了颗月亮,6287046338,广东,唉哟唉哟真的好好听哦,6111714508,0,2024-05-14 12:55:44
_孑孓,355182087,安徽,刘硬炮,6111585492,2,2024-05-14 01:18:40
dicklong1800m,2052577275,山东,反正没人看，赵梓屹我喜欢你,6111586180,4,2024-05-14 01:15:56
主创说,1511584141,四川,旋律,6111579136,2,2024-05-14 00:58:32
-_九月-_-,1561836168,北京,不儿，刚听第一遍就爱上了[色],6111495620,2,2024-05-13 22:35:12
我还好只是少了你,77296683,浙江,你还好吗？,6111476677,0,2024-05-13 21:59:01
White_Christmas,3243864643,上海,失去之后在知道要珍惜这句陶喆好多歌里都有,6111452125,0,2024-05-13 21:17:42
目送Mononoke,389305203,湖北,可是 可是,6111343147,1,2024-05-13 19:21:42
Rbabe_,316657154,广东,朋友而已不回消息很正常是我越界了.,6111334293,48,2024-05-13 19:14:32
冷情曦_,9270675826,河南,朋友而已不回消息很正常是我越界了.,6111312657,3,2024-05-13 18:59:53
-初见-y4,9202419939,四川,友谊不需要句号我们就是最好的证明.,6111250689,1,2024-05-13 17:54:43
-初见-y4,9202419939,四川,不论现在还是未来 都希望你们能好好的.,6111265895,2,2024-05-13 17:52:50
金玉银耳羹,3603560,黑龙江,没什么事能比下班更开心了,6111171568,2,2024-05-13 16:38:48
朴术,7891233508,河北,好听,6111083653,1,2024-05-13 13:03:46
摇滚乐好吓人,8245680563,山东,好哇,6111041045,0,2024-05-13 10:32:55
今天想我了吗olo,637056203,重庆,喜欢这种心痛的感觉  让我觉得自己还活着,6110956127,6,2024-05-13 02:02:26
千葉君ChiBaSaki,419926069,广西,我分析了一下，应该是以前不喜欢，现在喜欢了,6110949060,1,2024-05-13 01:39:29
千葉君ChiBaSaki,419926069,广西,谁啊,6110949885,0,2024-05-13 01:38:28
小熊Arcas,1494945571,江西,真的很喜欢陶喆的歌，仙品！,6110947739,1,2024-05-13 01:26:22
泽zZ丿,251894639,湖北,2024.5.12日再听依然潮流,6110770881,3,2024-05-12 20:11:45
Sariel柴薪薪,424116226,上海,@1nsignificant 赵老师唱这首歌的时候放片头片尾的独白了 特别特别的有感觉呜呜呜欧,6110673177,0,2024-05-12 16:30:30
Sariel柴薪薪,424116226,上海,@1nsignificant,6110675002,0,2024-05-12 16:29:54
Sariel柴薪薪,424116226,上海,@1nsignificant 明白一下凌晨被人唱melody的含金量[流泪],6110673922,0,2024-05-12 16:28:26
Sariel柴薪薪,424116226,上海,@1nsignificant,6110670537,0,2024-05-12 16:27:57
rock_RYpc,9886982866,湖北,终于还是搞砸了 当不成恋人 做不回挚友,6110624338,2,2024-05-12 14:48:13
风华正茂的潦倒,540029561,天津,不用每天缠绵，随时保持联系我知道你不会走，你知道我不会变相互惦记，各自忙碌开心的时候有人分享，难过的时候有人陪伴有话直说，有事明说相处时不用防备，聊天时毫无顾忌。这大概就是最好的感情，我希望你能懂。,6110582919,15,2024-05-12 13:25:28
7-时八,8367884207,贵州,或许下次见面我们是擦肩而过爱,6110533807,5,2024-05-12 11:42:16
东海帝皇TOKAITEI0,6402473569,四川,无数动人音符在我生命,6110519064,1,2024-05-12 11:13:12
尼禄jjj,3263822115,江苏,(•̀⌄•́),6110489265,1,2024-05-12 10:06:08
你向往的宇,8784395630,云南,路过的说一句“小宇天天开心”  谢谢,6110486903,1,2024-05-12 09:57:31
-初见-y4,9202419939,四川,人生第一课少哭.人生第二课学会爱自己.人生第三课别掉不该掉的眼泪.人生第四课什么都要懂得欣然接受.人生第五课你不是任何人最好的朋友.人生第六课听一万种声音但只做自己.人生第七课习惯分别.人生第八课不要被别人影响自己的情绪.人生第九课做自己.人生第十课爱人先爱己.,6110483150,0,2024-05-12 09:48:59
AKANE_XX,259300488,广东,确实奥,6110405079,0,2024-05-12 02:37:04
XAMS_FlyBird,3582078607,黑龙江,20年代的无力感,6110395162,0,2024-05-12 02:02:55
私训,302021702,山东,受不了了单曲循环好多天了,6110329085,5,2024-05-11 23:56:14
你向往的宇,8784395630,云南,聊过 暧昧过 喜欢过 没在一起这才是绝杀.,6110315361,0,2024-05-11 23:33:07
借风逐梦,264506426,广东,好啦，知道你彩礼38w了，去水汇最爱选江西的了[大笑],6109945291,0,2024-05-11 09:42:07
elianeqing,1473931022,河北,很勇敢爱过你 爱了你 爱了你的儿子现在 只想说爱过如果时间能重来我会选择擦肩而过绝不会踏入你的世界,6109936643,0,2024-05-11 09:06:57
妹宅肥,1352281279,江西,姐妹，我知道你，21年给墨茶哭坟买了一堆草莓最后全烂了，22年你心疼高彦，却不知道他姐姐辍学打工给他上学，他的王者vip等级比你都高，23年你喜欢万柳书院小少爷，24年你又心疼上一个自愿转账跳江的恋爱脑，前几天还在到处刷屏袁隆平爷爷种子被偷粮食危机的你今天就点上外卖送给一个已经去世的人,6109870141,0,2024-05-11 01:44:37
妹宅肥,1352281279,江西,姐妹，我知道你，21年给墨茶哭坟买了一堆草莓最后全烂了，22年你心疼高彦，却不知道他姐姐辍学打工给他上学，他的王者vip等级比你都高，23年你喜欢万柳书院小少爷，24年你又心疼上一个自愿转账跳江的恋爱脑，前几天还在到处刷屏袁隆平爷爷种子被偷粮食危机的你今天就点上外卖送给一个已经去世的人,6109869082,0,2024-05-11 01:42:30
玄婧子,514776707,北京,好的坏的我都舍不得,6109734062,0,2024-05-10 21:41:31
ONE苏杨,8020184368,山东,简单的陪伴，无条件的信任看得见的在乎，这才是我想要的结果,6109678539,0,2024-05-10 20:19:10
雾岛不散,1385910691,安徽,....暗恋一个人真没结果，我原本都不信星座的，一个自由洒脱的水瓶整内耗了,6109525082,0,2024-05-10 16:56:30
多喜欢你啊秋秋,1409398030,四川,何其幸运与你相遇，好好珍惜剩下的两个月，很害怕不在一个城市我们会淡了，很舍不得你，秋,6109349202,1,2024-05-10 10:22:38
椰子_at,1999236152,广西,好喜欢这首歌救命,6109264538,3,2024-05-10 02:00:26
椰子_at,1999236152,广西,超级喜欢啊啊啊啊,6109267240,1,2024-05-10 02:00:13
FBernardeschi,17719324,湖南,小时候并不知道歌名是女生名字，以为名字叫“旋律”，肯定是因为这首歌的旋律太美了，啊现在看来我想的也没错,6109250915,0,2024-05-10 01:01:11
白草莓__SunR,3855644852,河南,找个现实对象 聊的好见面,6109246261,0,2024-05-10 00:59:10
Eurekation,1491660093,江西,好像黑色毛衣,6109212016,0,2024-05-09 23:59:02
南风须辞_,579812331,湖南,话说姐妹主页的歌都是仙品呢 喜欢,6109184582,0,2024-05-09 23:19:20
笨判_tcMb,9856134160,四川,幸福个屁 要不是你当初装深情 我眼瞎都看不上你.一个人也可以很好但我不想一个人.三年的回忆 我如何抹去.你总说怕失去我 可你好像从来不珍惜我.你敷衍的那么明显 我该怎么配合你演.你和我暧昧不清却又不和我确定关系.,6108876724,0,2024-05-09 17:26:54
Zero零點_ld,7854128572,安徽,按你的逻辑那些被骗婚的女的通通不用同情毕竟自愿结婚的[大哭],6108870918,0,2024-05-09 16:49:48
喵柒酱丶,1441159531,未知,同感！我最近也特别喜欢这首[多多大哭],6108821197,1,2024-05-09 13:57:09
不爱牛奶爱craem,1401819328,广东,如果能回到过去，我一定会在人流最多的地方牵起你的手握紧，不再怕羞。可是回不去了啊,6108699474,3,2024-05-09 06:18:16
借风逐梦,264506426,广东,私宅是这样的[大笑],6108606754,0,2024-05-09 00:17:56
我有一调色盘,6312952112,黑龙江,一旦代入……,6108520060,0,2024-05-08 22:25:16
妹宅肥,1352281279,江西,不尊重也不理解，莫名其妙死了个男的然后全国哭坟要上演多少遍[大哭],6108490852,0,2024-05-08 21:31:02
Zero零點_ld,7854128572,安徽,所以我也说了你看着烦能理解吧，但咱别每逢胖猫倍思这那，慢点笑[多多捂脸],6108483663,0,2024-05-08 21:21:46
Zero零點_ld,7854128572,安徽,讨厌这类人看着烦也正常，但还是得说咱别每逢胖猫倍思这那的，这又不冲突。要是想为之前的亲本种子鸣不平是应该去相应的地方发声不是在这里抨击别人吧,6108480086,0,2024-05-08 21:11:21
妹宅肥,1352281279,江西,想带热度 ky到别人这的一样杀软，心疼胖猫，怎么不心疼粮食呢，跟点一桥外卖的一样杀软，，，，给这帮人王者停服三天就消停了,6108472369,0,2024-05-08 21:01:59
Zero零點_ld,7854128572,安徽,按我的认知应该是想挽回毕竟谈了两年说是女同没任何征兆换我我也不信，但是前面那么多钱也没用后面也不见得有用，只能说看不清，咱们不能太上帝视角,6108468928,0,2024-05-08 20:53:04
妹宅肥,1352281279,江西,感觉就是在这刷评论跟风呢,6108466896,0,2024-05-08 20:49:26
妹宅肥,1352281279,江西,要惋惜到人家相关的帖子下惋惜没人会说，听个歌纯来ex人呢,6108464337,0,2024-05-08 20:48:00
妹宅肥,1352281279,江西,还不算啊，到死了还在转钱，不给家里打钱，他自己还不够清楚吗，不然你猜为什么跳呢,6108462440,0,2024-05-08 20:46:34
Zero零點_ld,7854128572,安徽,可是我们不能预料到他还活着的反应，我就是觉得没必要攻击逝者，还有为他发声惋惜这种行为虽然不提倡但也没必要攻击，大家观点不一样很正常，就事论事罢了，不上升到个人就好,6108461500,0,2024-05-08 20:46:07
妹宅肥,1352281279,江西,我也没说这女的好到哪去，胖猫确实可怜，但是自己都清楚这女的不爱他，还愿意去当恋爱脑，这不纯受虐倾向吗，胖猫在天看到网友网暴他最爱的女朋友都得在急哭,6108462145,0,2024-05-08 20:44:13
Zero零點_ld,7854128572,安徽,这个赛道就是他妹妹选的啊他只是让人家直播的时候嘴甜，他确实不自爱啊大家都否认不了，但是一个愿打一个愿挨也不算[多多捂脸],6108462045,0,2024-05-08 20:43:24
妹宅肥,1352281279,江西,又是点到同类破防了,6108451545,0,2024-05-08 20:33:47
妹宅肥,1352281279,江西,是他妹妹的选择不也还是说了让妹妹去骗老年人？直播有那么多赛道可选 那问题是胖猫一个成年人，自己都分不清爱不爱，知道别人不爱他，选择去跳江，怎么不想想还有妹妹呢？[多多大笑],6108453268,0,2024-05-08 20:33:18
妹宅肥,1352281279,江西,我是来听陶喆的 这还不够ky呢？,6108450217,1,2024-05-08 20:30:31
啵啵啵啵啵123呀,2051818429,湖北,我说我遇见你后才知道遗憾,6108378793,0,2024-05-08 17:28:41
这回真的是秃头七了,517241657,上海,我本来陷在自己的情景剧中，还怪你不够主动，可是回头来看，七年，每次我又说没意义没结果，好像都是在把你的真心狠狠摔碎，我们谁都没有那么爱，我们就是没有句点又无法继续的旋律，所以句点由我来划下吧。对不起，恨我吧,6108365785,1,2024-05-08 16:50:14
啦咯啦咯啦咯结束吧,372200939,广东,原来要失恋才能听懂这首歌啊,6108253380,9,2024-05-08 12:22:48
陈小刀Ajo,323029079,贵州,从19年到21年 想念真的会有旋律但是没想到会那么长2024年 突然觉得 和你辛福过就知足了,6108229629,1,2024-05-08 11:11:35
借风逐梦,264506426,广东,私宅醉鹅心啦[多多笑哭][多多笑哭][多多笑哭],6108233827,0,2024-05-08 11:09:42
Zero零點_ld,7854128572,安徽,还有这词就是杠的意思吧，人家听歌单纯感叹惋惜一下也得被骂吗。。。是能获得什么好处还是能挑什么对立，想骂吃人血馒头的咱们把矛头对准了,6108133022,0,2024-05-08 01:23:14
Zero零點_ld,7854128572,安徽,我没回复错啊没和你说话吧[多多笑哭],6108130294,0,2024-05-08 01:11:17
Yiiixxxx,541295783,广东,不是 你知不知道ky这个词什么意思 不要在无关的歌曲底下提及无关的人是对歌手和听众基本的尊重,6108127084,1,2024-05-08 01:06:17
Zero零點_ld,7854128572,安徽,而且人家发评论就发呗，时间还是刚出来的时候又没贴脸，只是单纯的惋惜，用不着这么大恶意吧。。。,6108128871,0,2024-05-08 01:04:32
Zero零點_ld,7854128572,安徽,愿打愿挨的基础是男的一直知道女的是同，还有他聊天记录里只让妹妹嘴甜吧，直播这条路也是妹妹自己选的,6108126191,0,2024-05-08 01:03:06
菜哔弟弟,339759811,重庆,初闻不知曲中意，再闻已是曲中人,6108089056,0,2024-05-07 23:53:32
只意1,3854688818,湖北,点了 建议为了这个猫放一天假[多多笑哭],6108075347,1,2024-05-07 23:28:58
妹宅肥,1352281279,江西,一个成年人 还看不出爱不爱么？知道那女的不爱自己还在转钱过去，跳的时候怎么不想想还有个妹妹呢，不是说还让妹妹去骗老年人钱嘛，那女的也确实可恶，但是从头到尾确实是愿打愿挨,6108072563,1,2024-05-07 23:27:23
锦绣谷垂钓翁,1478057033,广东,USD风格,6108075984,0,2024-05-07 23:26:14
锦绣谷垂钓翁,1478057033,广东,melody is a loop,6108071319,0,2024-05-07 23:24:51
一鸭一鸭哟_-,326033281,广西,哭死,6108009047,0,2024-05-07 21:43:34
要喝茶吗y,307004578,河南,想起来有一次我们出商场外面有驻唱歌手唱了这首melody回去后哼了很久当时只觉得旋律好听如今每一句歌词都伴着回忆如走马灯般闪过我眼前其实早就明白早已结束我们早已不相爱只是看到的时候心还是梗了一下全身的血都涌向大脑大脑一片空白无法形容的五味杂陈的感觉那就祝你订婚快乐吧,6108005887,6,2024-05-07 21:41:34
Zero零點_ld,7854128572,安徽,确实不自爱，但是那女的是个同和男同骗婚一个性质,6107996249,0,2024-05-07 21:31:24
森在夜里萌,1747997479,北京,利率,6107974730,1,2024-05-07 21:08:20
HHBD1812,1706672467,山东,他的歌好温柔……,6107948622,1,2024-05-07 20:20:42
当菠菜遇到空心菜啊,595756173,江苏,南京场等着我！！！,6107904613,1,2024-05-07 18:36:07
Tiawink,1333614498,浙江,好牛逼 词曲都是他自己,6107891507,0,2024-05-07 17:54:54
__三葉__,391564272,湖北,啥软,6107866932,3,2024-05-07 16:22:03
Yuuki今天吃什么,416855328,四川,爱猫tv之胖猫也是猫,6107863231,1,2024-05-07 16:16:07
其实我怕你总夸奖高估我坚忍,33404357,福建,@威化饼能够保护大象,6107845806,0,2024-05-07 15:09:36
叫我王淑淑淑女,345144020,北京,陶喆写给前女友殷悦的,6107814652,1,2024-05-07 13:38:49
叫我王淑淑淑女,345144020,北京,真的假的？,6107814617,0,2024-05-07 13:38:15
top舞台,1441103841,未知,我也要幸福快乐！[多多大哭],6107792192,0,2024-05-07 12:29:27
小王小王我本轻狂,2015793577,广东,豪庭,6107778444,1,2024-05-07 11:49:54
一颗大菠萝啦啦啦啦,422059338,广东,15 岁听到 35 岁 15 岁喜欢的人早已经忘记了,6107737431,0,2024-05-07 09:01:32
一颗大菠萝啦啦啦啦,422059338,广东,05 年到现在 快 20 年了,6107741005,0,2024-05-07 09:01:10
speakno8,130425655,山东,睡不着就爱看你们分手故事,6107686588,0,2024-05-07 02:49:48
阿阿阿mou,567867467,江西,吃了褪黑素只是让画面更清晰了,6107679522,1,2024-05-07 02:15:43
阿阿阿mou,567867467,江西,同为,6107683767,0,2024-05-07 02:15:10
方伟恒,253032107,安徽,我叫David，她叫Melody，世上的另一对David和Melody的故事也走到了尽头,6107664331,2,2024-05-07 01:14:43
鸦脖鸦脖,8155924609,宁夏,可不可以给我一个赞，我想要一锅百赞发言人[拜][拜][拜],6107598566,0,2024-05-06 23:22:30
陈豪杰和peach,448861205,重庆,一直很熟悉的音乐没想到出至于这里[可爱],6107523735,3,2024-05-06 21:10:10
油手好咸-,482287006,河南,爱从来都不重要，重要的是尊重理解和陪伴[钟情],6107489280,0,2024-05-06 20:09:56
吖妍7,5045112965,山东,刘慧 我恨你,6107244022,1,2024-05-06 06:39:56
流星雨梦,112413753,宁夏,略有点忧伤，逝去的不知道还有没有可能，人生短暂，望天意知会,6107218920,0,2024-05-06 03:11:07
不知名白日梦选手Z,1647269121,江苏,在回忆里慢慢懂了我们的失去是相互的，是深夜里难受到极点也不会再有交集的未来，也感同身受了什么叫很爱的人无法做朋友…,6107204305,1,2024-05-06 02:10:33
hjtttttttttttttT,4050307613,云南,太正常了[大笑],6107201977,0,2024-05-06 01:57:42
O-Oops,1579556674,安徽,念旧的人注定被困在回忆里,6107189138,86,2024-05-06 01:27:05
强尼大哥哥,277445083,安徽,明白,6107167743,0,2024-05-06 00:45:13
光速小子1910,1997817685,河南,胖猫，你一定要幸福,6107163454,6,2024-05-06 00:43:36
_willbeyond,610092707,浙江,五年了，他终于要放下我了,6107080654,0,2024-05-05 22:59:40
如果思绪似雨,4984000890,河南,喜欢,6107070639,0,2024-05-05 22:42:35
我才不在乎你们,1830363161,广东,真的好好听,6107035617,0,2024-05-05 21:45:27
让自己快乐快才叫做意义,1732676814,湖北,陶吉吉唱歌真好听,6106999750,0,2024-05-05 20:39:24
想起个牛皮的名字但网易不允许,3262852481,河北,别人分手送前任一首歌 而他前任到处骂,6106966600,0,2024-05-05 19:52:08
用户4054223992,4054223992,广东,且不说分手这事，这么多年过去，陶喆因为婚内出轨身败名裂，melody也宣布离婚了，只有这首歌依然动听,6106939728,4,2024-05-05 19:05:51
長--安-,500385893,湖南,好好照顾自己,6106924708,0,2024-05-05 18:37:10
小芳芳hi,3228782465,广东,我没必要过的沉重，我轻装上阵,6106820222,0,2024-05-05 15:25:04
顾轻雨天天开心,1326687979,广东,《灶台中的咸鱼闪个不停》终于火一遍了,6106797506,1,2024-05-05 14:46:51
TiDa先生,287760222,广东,听到三分钟的时候真的泪如雨下了,6106775610,0,2024-05-05 14:10:46
音客-JAKI,1749516386,青海,嗯,6106753914,0,2024-05-05 13:25:47
liiiiiivjoo,1307395083,广东,rmb风格吗这是,6106746743,0,2024-05-05 13:12:36
Gareuo,3272187852,山东,这首歌真的太好听了,6106600143,1,2024-05-05 07:52:45
发福蝶的迷宫r,1865210273,广东,此时此刻又下雨了,6106543246,0,2024-05-05 02:14:11
逃不出沼澤的是你,6319293286,河南,谢谢,6106522862,0,2024-05-05 01:14:58
Nakii_Q712,8705286678,湖南,可是后来 他也走了,6106491820,0,2024-05-05 00:22:08
Darling_Au,1484144076,山西,我不知道你到底有没有爱过我，可是答案似乎好像也不重要了,6106483024,0,2024-05-05 00:12:01
Tiannnn_Xf2L,1359014294,陕西,开头的旋律像飘在云朵上,6106400311,0,2024-05-04 22:32:48
bxiio,5132235733,浙江,我真的是一个自作多情的人[流泪],6106339238,2,2024-05-04 21:09:58
无止境1999,330644900,广东,我母胎单身，你可以开始笑我了[哀伤],6106321330,0,2024-05-04 20:43:28
呱唧屁,1422576508,河南,安静听一首,6106265505,2,2024-05-04 19:18:03
DKXOO,1952511446,四川,播放器样式切换到全屏封面，它封面会动诶，独一份[西西疑问],6106234667,2,2024-05-04 18:34:43
YaXoYu1C,567278257,重庆,网易云为啥是乐之路的版本火,6106016918,3,2024-05-04 13:44:52
云村村民163349231316028,5213918269,浙江,我们无法只是普通听众，没有一首能跟上的歌,6105991114,0,2024-05-04 13:06:37
你听风听到了吗,1764487109,河南,你好可爱啊,6105928160,0,2024-05-04 11:15:26
讽刺诗J,9098314333,河南,人总要和不属于自己的东西说再见,6105901762,3,2024-05-04 10:17:40
讽刺诗J,9098314333,河南,换个人也是一样的流程 就不能一直是我们吗,6105899284,0,2024-05-04 10:16:30
讽刺诗J,9098314333,河南,想听听你们口中crush,6105899227,0,2024-05-04 10:15:45
讽刺诗J,9098314333,河南,我记得你不爱吃早餐 你还记得晚睡的我吗,6105898221,0,2024-05-04 10:15:02
讽刺诗J,9098314333,河南,你明明知道的 放弃你我压根做不到,6105898952,0,2024-05-04 10:12:24
讽刺诗J,9098314333,河南,你相信一见钟情吗,6105897931,0,2024-05-04 10:10:56
秋垣里奈,479059728,广东,现在吗,6105794645,0,2024-05-04 02:03:36
乌雪眠,8331863694,河南,记忆如履冰.思千遍 难相见.话都讲烂了你还不懂我.隔着屏幕 你怎么知道我哭没哭没什么遗憾的不合适终究会分开.我总说气你的话但我没说过我不爱你.养只猫 取名叫失约 纪念你失约的永远.,6105737844,1,2024-05-04 00:04:31
大口喝水啊琪,1498199833,北京,我女朋友很喜欢我 她很喜欢我喜欢的陶喆  她也十分喜欢这首Melody,6105717513,2,2024-05-03 23:40:49
池琪恋,3253342780,河北,世界之大为何我们相遇,6105661230,1,2024-05-03 22:11:03
今天也想抱抱你__,8101197397,河南,24年五月啦 现在呢,6105631883,0,2024-05-03 21:24:19
只和奔奔好,1352298100,北京,这歌我11岁时发行的……时间啊,6105552773,6,2024-05-03 19:00:10
鸣人jgfjjvjjk,1441142544,未知,失去了才懂得珍惜 但是已经晚了 因为再也回不去了[流泪],6105525618,0,2024-05-03 18:18:54
音乐再喊疼,587589220,广东,始终很认同《甄嬛传》里的一句话“我始终觉得事在人为 聚散离合不必拿缘分做托词”,6105353510,0,2024-05-03 12:48:47
刘阿婆awww,451693342,湖南,痛，太痛了,6105224090,1,2024-05-03 07:00:37
